Country,Crop,Phase,Meantha,Variance,StdDev,Mintha,Maxtha,ObsCount,NeutralMean,RiskPct
Guinea,Oil palm fruit,ElNino,2.6667,0.0,0.0,2.6667,2.6667,1,2.6667,0.0
Guinea,Oil palm fruit,LaNina,2.6667,0.0,0.0,2.6667,2.6667,1,2.6667,0.0
Guinea,Oil palm fruit,Neutral,2.6667,0.0,0.0,2.6667,2.6667,5,2.6667,0.0
Guinea,"Oilcrops, Cake Equivalent",ElNino,0.1321999999999999,0.0,0.0,0.1321999999999999,0.1321999999999999,1,0.13269999999999998,-0.37678975131882725
Guinea,"Oilcrops, Cake Equivalent",LaNina,0.1424,0.0,0.0,0.1424,0.1424,1,0.13269999999999998,7.309721175584036
Guinea,"Oilcrops, Cake Equivalent",Neutral,0.13269999999999998,1.430000000000005e-05,0.003781534080237814,0.13,0.1393,5,0.13269999999999998,0.0
Guinea,"Oilcrops, Oil Equivalent",ElNino,0.4485,0.0,0.0,0.4485,0.4485,1,0.45269999999999994,-0.9277667329357028
Guinea,"Oilcrops, Oil Equivalent",LaNina,0.4528,0.0,0.0,0.4528,0.4528,1,0.45269999999999994,0.022089684117526952
Guinea,"Oilcrops, Oil Equivalent",Neutral,0.45269999999999994,2.9349999999999694e-06,0.0017131841699011725,0.4515,0.4556,5,0.45269999999999994,0.0
Guinea,"Other citrus fruit, n.e.c.",ElNino,4.4444,0.0,0.0,4.4444,4.4444,1,4.4958,-1.1432892922283044
Guinea,"Other citrus fruit, n.e.c.",LaNina,4.644,0.0,0.0,4.644,4.644,1,4.4958,3.2964099826504762
Guinea,"Other citrus fruit, n.e.c.",Neutral,4.4958,0.020844684999999967,0.1443768852690761,4.3333,4.6875,5,4.4958,0.0
Guinea,Other pulses n.e.c.,ElNino,0.6,0.0,0.0,0.6,0.6,1,0.56728,5.767874770836266
Guinea,Other pulses n.e.c.,LaNina,0.6667000000000001,0.0,0.0,0.6667000000000001,0.6667000000000001,1,0.56728,17.525736849527583
Guinea,Other pulses n.e.c.,Neutral,0.56728,0.0050281169999999995,0.07090921660828019,0.4545,0.6364,5,0.56728,0.0
Guinea,"Other vegetables, fresh n.e.c.",ElNino,4.0816,0.0,0.0,4.0816,4.0816,1,4.0858,-0.10279504625777038
Guinea,"Other vegetables, fresh n.e.c.",LaNina,4.0956,0.0,0.0,4.0956,4.0956,1,4.0858,0.23985510793480477
Guinea,"Other vegetables, fresh n.e.c.",Neutral,4.0858,3.920000000000365e-05,0.006260990336999703,4.0816,4.0956,5,4.0858,0.0
Guinea,Pineapples,ElNino,1.3,0.0,0.0,1.3,1.3,1,1.17272,10.853400641244292
Guinea,Pineapples,LaNina,1.3913,0.0,0.0,1.3913,1.3913,1,1.17272,18.63872024012552
Guinea,Pineapples,Neutral,1.17272,0.013260991999999987,0.11515638063086207,1.1,1.3636,5,1.17272,0.0
Guinea,Plantains and cooking bananas,ElNino,5.0,0.0,0.0,5.0,5.0,1,5.0404,-0.801523688596143
Guinea,Plantains and cooking bananas,LaNina,5.0909,0.0,0.0,5.0909,5.0909,1,5.0404,1.0019046107451877
Guinea,Plantains and cooking bananas,Neutral,5.0404,0.003111305000000014,0.05577907313679579,5.0,5.1111,5,5.0404,0.0
Guinea,"Pulses, Total",ElNino,0.6,0.0,0.0,0.6,0.6,1,0.56728,5.767874770836266
Guinea,"Pulses, Total",LaNina,0.6667000000000001,0.0,0.0,0.6667000000000001,0.6667000000000001,1,0.56728,17.525736849527583
Guinea,"Pulses, Total",Neutral,0.56728,0.0050281169999999995,0.07090921660828019,0.4545,0.6364,5,0.56728,0.0
Guinea,Rice,ElNino,1.7026,0.0,0.0,1.7026,1.7026,1,1.7020199999999999,0.03407715538007926
Guinea,Rice,LaNina,1.7032,0.0,0.0,1.7032,1.7032,1,1.7020199999999999,0.06932938508361716
Guinea,Rice,Neutral,1.7020199999999999,3.870000000000065e-07,0.0006220932405998368,1.7013,1.7029,5,1.7020199999999999,0.0
Guinea,"Roots and Tubers, Total",ElNino,7.3225,0.0,0.0,7.3225,7.3225,1,7.49624,-2.3176952712293155
Guinea,"Roots and Tubers, Total",LaNina,7.2096,0.0,0.0,7.2096,7.2096,1,7.49624,-3.8237836568733155
Guinea,"Roots and Tubers, Total",Neutral,7.49624,0.04217065800000008,0.20535495611258103,7.1625,7.6551,5,7.49624,0.0
Guinea,Sesame seed,ElNino,0.1,0.0,0.0,0.1,0.1,1,0.3097,-67.71068776235066
Guinea,Sesame seed,LaNina,0.2,0.0,0.0,0.2,0.2,1,0.3097,-35.42137552470132
Guinea,Sesame seed,Neutral,0.3097,0.0244452,0.15634960825022876,0.0895,0.445,5,0.3097,0.0
Guinea,"Sisal, raw",ElNino,0.1,0.0,0.0,0.1,0.1,1,0.1,0.0
Guinea,"Sisal, raw",LaNina,0.1,0.0,0.0,0.1,0.1,1,0.1,0.0
Guinea,"Sisal, raw",Neutral,0.1,0.0,0.0,0.1,0.1,5,0.1,0.0
Guinea,Sorghum,ElNino,1.25,0.0,0.0,1.25,1.25,1,1.23,1.6260162601626031
Guinea,Sorghum,LaNina,1.25,0.0,0.0,1.25,1.25,1,1.23,1.6260162601626031
Guinea,Sorghum,Neutral,1.23,0.020749999999999987,0.1440486029088793,1.0,1.4,5,1.23,0.0
Guinea,Sweet potatoes,ElNino,8.5,0.0,0.0,8.5,8.5,1,8.34,1.9184652278177474
Guinea,Sweet potatoes,LaNina,8.5,0.0,0.0,8.5,8.5,1,8.34,1.9184652278177474
Guinea,Sweet potatoes,Neutral,8.34,0.11299999999999986,0.33615472627943205,7.8,8.7,5,8.34,0.0
Guinea,Taro,ElNino,6.5116000000000005,0.0,0.0,6.5116000000000005,6.5116000000000005,1,6.14572,5.953411479859165
Guinea,Taro,LaNina,6.3855,0.0,0.0,6.3855,6.3855,1,6.14572,3.901577032471387
Guinea,Taro,Neutral,6.14572,0.2552908770000004,0.5052631759786185,5.263199999999999,6.5217,5,6.14572,0.0
Guinea,Unmanufactured tobacco,ElNino,0.7975,0.0,0.0,0.7975,0.7975,1,0.79948,-0.24766097963676162
Guinea,Unmanufactured tobacco,LaNina,0.7975,0.0,0.0,0.7975,0.7975,1,0.79948,-0.24766097963676162
Guinea,Unmanufactured tobacco,Neutral,0.79948,2.1369999999999615e-06,0.0014618481453283585,0.7975,0.8012999999999999,5,0.79948,0.0
Guinea,Vegetables Primary,ElNino,2.488,0.0,0.0,2.488,2.488,1,2.44442,1.7828360101782816
Guinea,Vegetables Primary,LaNina,2.4581,0.0,0.0,2.4581,2.4581,1,2.44442,0.5596419600559608
Guinea,Vegetables Primary,Neutral,2.44442,0.001164321999999979,0.03412216288572544,2.4096,2.4973,5,2.44442,0.0
Guinea,Yams,ElNino,9.1667,0.0,0.0,9.1667,9.1667,1,8.52562,7.519453130681411
Guinea,Yams,LaNina,9.2308,0.0,0.0,9.2308,9.2308,1,8.52562,8.271304608931672
Guinea,Yams,Neutral,8.52562,0.13151397200000017,0.36264855163091464,8.3333,9.1667,5,8.52562,0.0
Guinea-Bissau,"Cashew nuts, in shell",ElNino,0.2,0.0,0.0,0.2,0.2,1,0.2,0.0
Guinea-Bissau,"Cashew nuts, in shell",LaNina,0.2,0.0,0.0,0.2,0.2,1,0.2,0.0
Guinea-Bissau,"Cashew nuts, in shell",Neutral,0.2,0.0,0.0,0.2,0.2,5,0.2,0.0
Guinea-Bissau,"Cereals, primary",ElNino,0.76,0.0,0.0,0.76,0.76,1,0.75866,0.176627211135424
Guinea-Bissau,"Cereals, primary",LaNina,0.8442999999999999,0.0,0.0,0.8442999999999999,0.8442999999999999,1,0.75866,11.288324150475832
Guinea-Bissau,"Cereals, primary",Neutral,0.75866,0.006112263000000011,0.07818096315600116,0.6207999999999999,0.8144,5,0.75866,0.0
Guinea-Bissau,"Coconuts, in shell",ElNino,3.8333,0.0,0.0,3.8333,3.8333,1,3.6844200000000003,4.040798823152617
Guinea-Bissau,"Coconuts, in shell",LaNina,3.9706,0.0,0.0,3.9706,3.9706,1,3.6844200000000003,7.767301230587171
Guinea-Bissau,"Coconuts, in shell",Neutral,3.6844200000000003,0.008351131999999983,0.09138452823098658,3.6364,3.8462,5,3.6844200000000003,0.0
Guinea-Bissau,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",ElNino,6.1538,0.0,0.0,6.1538,6.1538,1,6.1538,0.0
Guinea-Bissau,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",LaNina,6.1538,0.0,0.0,6.1538,6.1538,1,6.1538,0.0
Guinea-Bissau,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Neutral,6.1538,0.0,0.0,6.1538,6.1538,5,6.1538,0.0
Guinea-Bissau,Fonio,ElNino,0.7082999999999999,0.0,0.0,0.7082999999999999,0.7082999999999999,1,0.7849999999999999,-9.770700636942674
Guinea-Bissau,Fonio,LaNina,0.4,0.0,0.0,0.4,0.4,1,0.7849999999999999,-49.044585987261144
Guinea-Bissau,Fonio,Neutral,0.7849999999999999,0.05237500000000001,0.22885584982691617,0.4,0.95,5,0.7849999999999999,0.0
Guinea-Bissau,Fruit Primary,ElNino,4.625,0.0,0.0,4.625,4.625,1,4.825,-4.145077720207258
Guinea-Bissau,Fruit Primary,LaNina,4.5063,0.0,0.0,4.5063,4.5063,1,4.825,-6.605181347150253
Guinea-Bissau,Fruit Primary,Neutral,4.825,0.05937500000000002,0.24366985862022414,4.5,5.0,5,4.825,0.0
Guinea-Bissau,"Groundnuts, excluding shelled",ElNino,0.42,0.0,0.0,0.42,0.42,1,0.58844,-28.624838556182446
Guinea-Bissau,"Groundnuts, excluding shelled",LaNina,0.3833,0.0,0.0,0.3833,0.3833,1,0.58844,-34.861668139487456
Guinea-Bissau,"Groundnuts, excluding shelled",Neutral,0.58844,0.009086168000000007,0.09532139319166505,0.4221999999999999,0.65,5,0.58844,0.0
Guinea-Bissau,Maize (corn),ElNino,0.8332999999999999,0.0,0.0,0.8332999999999999,0.8332999999999999,1,0.7000200000000001,19.039456015542388
Guinea-Bissau,Maize (corn),LaNina,0.7,0.0,0.0,0.7,0.7,1,0.7000200000000001,-0.0028570612268408076
Guinea-Bissau,Maize (corn),Neutral,0.7000200000000001,0.005551111999999991,0.07450578501029294,0.6667000000000001,0.8332999999999999,5,0.7000200000000001,0.0
Guinea-Bissau,Millet,ElNino,0.7222000000000001,0.0,0.0,0.7222000000000001,0.7222000000000001,1,0.6583600000000001,9.696822407193633
Guinea-Bissau,Millet,LaNina,0.6417,0.0,0.0,0.6417,0.6417,1,0.6583600000000001,-2.5305304088948306
Guinea-Bissau,Millet,Neutral,0.6583600000000001,0.00034777800000000117,0.01864880693234828,0.625,0.6667000000000001,5,0.6583600000000001,0.0
Guinea-Bissau,Oil palm fruit,ElNino,7.6923,0.0,0.0,7.6923,7.6923,1,7.9487,-3.225684703158999
Guinea-Bissau,Oil palm fruit,LaNina,8.4615,0.0,0.0,8.4615,8.4615,1,7.9487,6.451369406318008
Guinea-Bissau,Oil palm fruit,Neutral,7.9487,0.13148191999999964,0.36260435739246105,7.6923,8.4615,5,7.9487,0.0
Guinea-Bissau,"Oilcrops, Cake Equivalent",ElNino,0.1758,0.0,0.0,0.1758,0.1758,1,0.23011999999999996,-23.605075612723777
Guinea-Bissau,"Oilcrops, Cake Equivalent",LaNina,0.1703,0.0,0.0,0.1703,0.1703,1,0.23011999999999996,-25.995132974100454
Guinea-Bissau,"Oilcrops, Cake Equivalent",Neutral,0.23011999999999996,0.0008763170000000023,0.029602651908232854,0.1785999999999999,0.2503,5,0.23011999999999996,0.0
Guinea-Bissau,"Oilcrops, Oil Equivalent",ElNino,0.3138999999999999,0.0,0.0,0.3138999999999999,0.3138999999999999,1,0.3929599999999999,-20.119096091205222
Guinea-Bissau,"Oilcrops, Oil Equivalent",LaNina,0.3442,0.0,0.0,0.3442,0.3442,1,0.3929599999999999,-12.408387622149817
Guinea-Bissau,"Oilcrops, Oil Equivalent",Neutral,0.3929599999999999,0.0027287479999999974,0.05223741953810503,0.3325,0.4553,5,0.3929599999999999,0.0
Guinea-Bissau,Other pulses n.e.c.,ElNino,0.8,0.0,0.0,0.8,0.8,1,0.8400000000000001,-4.761904761904765
Guinea-Bissau,Other pulses n.e.c.,LaNina,1.0,0.0,0.0,1.0,1.0,1,0.8400000000000001,19.047619047619037
Guinea-Bissau,Other pulses n.e.c.,Neutral,0.8400000000000001,0.007999999999999995,0.08944271909999156,0.8,1.0,5,0.8400000000000001,0.0
Guinea-Bissau,"Other vegetables, fresh n.e.c.",ElNino,5.9925,0.0,0.0,5.9925,5.9925,1,5.9882800000000005,0.07047098666059744
Guinea-Bissau,"Other vegetables, fresh n.e.c.",LaNina,5.9965,0.0,0.0,5.9965,5.9965,1,5.9882800000000005,0.13726813041473798
Guinea-Bissau,"Other vegetables, fresh n.e.c.",Neutral,5.9882800000000005,0.0004118669999999923,0.020294506645888003,5.9524,6.0,5,5.9882800000000005,0.0
Guinea-Bissau,Plantains and cooking bananas,ElNino,3.0,0.0,0.0,3.0,3.0,1,3.06074,-1.9844874115410003
Guinea-Bissau,Plantains and cooking bananas,LaNina,2.875,0.0,0.0,2.875,2.875,1,3.06074,-6.068467102726792
Guinea-Bissau,Plantains and cooking bananas,Neutral,3.06074,0.014609872999999985,0.12087130759613708,2.875,3.1429,5,3.06074,0.0
Guinea-Bissau,"Pulses, Total",ElNino,0.8,0.0,0.0,0.8,0.8,1,0.8400000000000001,-4.761904761904765
Guinea-Bissau,"Pulses, Total",LaNina,1.0,0.0,0.0,1.0,1.0,1,0.8400000000000001,19.047619047619037
Guinea-Bissau,"Pulses, Total",Neutral,0.8400000000000001,0.007999999999999995,0.08944271909999156,0.8,1.0,5,0.8400000000000001,0.0
Guinea-Bissau,Rice,ElNino,0.7833,0.0,0.0,0.7833,0.7833,1,0.7974600000000001,-1.7756376495372885
Guinea-Bissau,Rice,LaNina,1.2857,0.0,0.0,1.2857,1.2857,1,0.7974600000000001,61.22438743009053
Guinea-Bissau,Rice,Neutral,0.7974600000000001,0.032447063,0.18013068311645297,0.5625,1.0667,5,0.7974600000000001,0.0
Guinea-Bissau,"Roots and Tubers, Total",ElNino,6.1538,0.0,0.0,6.1538,6.1538,1,6.1538,0.0
Guinea-Bissau,"Roots and Tubers, Total",LaNina,6.1538,0.0,0.0,6.1538,6.1538,1,6.1538,0.0
Guinea-Bissau,"Roots and Tubers, Total",Neutral,6.1538,0.0,0.0,6.1538,6.1538,5,6.1538,0.0
Guinea-Bissau,Sorghum,ElNino,0.75,0.0,0.0,0.75,0.75,1,0.72858,2.9399654121716208
Guinea-Bissau,Sorghum,LaNina,0.6615,0.0,0.0,0.6615,0.6615,1,0.72858,-9.206950506464635
Guinea-Bissau,Sorghum,Neutral,0.72858,0.002294081999999999,0.04789657607804548,0.6429,0.75,5,0.72858,0.0
Guinea-Bissau,Sugar Crops Primary,ElNino,22.5,0.0,0.0,22.5,22.5,1,20.58624,9.296306659205372
Guinea-Bissau,Sugar Crops Primary,LaNina,23.75,0.0,0.0,23.75,23.75,1,20.58624,15.368323695827893
Guinea-Bissau,Sugar Crops Primary,Neutral,20.58624,1.6180197279999977,1.272014043947628,19.4444,22.5,5,20.58624,0.0
Guinea-Bissau,Sugar cane,ElNino,22.5,0.0,0.0,22.5,22.5,1,20.58624,9.296306659205372
Guinea-Bissau,Sugar cane,LaNina,23.75,0.0,0.0,23.75,23.75,1,20.58624,15.368323695827893
Guinea-Bissau,Sugar cane,Neutral,20.58624,1.6180197279999977,1.272014043947628,19.4444,22.5,5,20.58624,0.0
Guinea-Bissau,"Treenuts, Total",ElNino,0.2,0.0,0.0,0.2,0.2,1,0.2,0.0
Guinea-Bissau,"Treenuts, Total",LaNina,0.2,0.0,0.0,0.2,0.2,1,0.2,0.0
Guinea-Bissau,"Treenuts, Total",Neutral,0.2,0.0,0.0,0.2,0.2,5,0.2,0.0
Guinea-Bissau,Vegetables Primary,ElNino,5.9925,0.0,0.0,5.9925,5.9925,1,5.9882800000000005,0.07047098666059744
Guinea-Bissau,Vegetables Primary,LaNina,5.9965,0.0,0.0,5.9965,5.9965,1,5.9882800000000005,0.13726813041473798
Guinea-Bissau,Vegetables Primary,Neutral,5.9882800000000005,0.0004118669999999923,0.020294506645888003,5.9524,6.0,5,5.9882800000000005,0.0
Guyana,Bananas,ElNino,7.563899999999999,0.0,0.0,7.563899999999999,7.563899999999999,1,8.33248,-9.223904527823661
Guyana,Bananas,LaNina,5.9472,0.0,0.0,5.9472,5.9472,1,8.33248,-28.62629133223243
Guyana,Bananas,Neutral,8.33248,4.228380841999999,2.0563027116647974,6.6667,11.7692,5,8.33248,0.0
Guyana,Cabbages,ElNino,6.7308,0.0,0.0,6.7308,6.7308,1,5.50318,22.307465865190668
Guyana,Cabbages,LaNina,5.6757,0.0,0.0,5.6757,5.6757,1,5.50318,3.134914722033434
Guyana,Cabbages,Neutral,5.50318,0.16149000700000019,0.40185819265009415,5.0,6.0833,5,5.50318,0.0
Guyana,"Cereals, primary",ElNino,2.0529,0.0,0.0,2.0529,2.0529,1,2.05804,-0.2497521914054111
Guyana,"Cereals, primary",LaNina,1.8985,0.0,0.0,1.8985,1.8985,1,2.05804,-7.7520359176692395
Guyana,"Cereals, primary",Neutral,2.05804,0.007965262999999998,0.08924832211307952,2.0106,2.2171,5,2.05804,0.0
Guyana,"Citrus Fruit, Total",ElNino,6.024100000000001,0.0,0.0,6.024100000000001,6.024100000000001,1,5.5195,9.142132439532581
Guyana,"Citrus Fruit, Total",LaNina,4.3118,0.0,0.0,4.3118,4.3118,1,5.5195,-21.880605127276024
Guyana,"Citrus Fruit, Total",Neutral,5.5195,0.8438323950000001,0.9186035026059938,3.9616,6.1753,5,5.5195,0.0
Guyana,Cocoa beans,ElNino,0.0367,0.0,0.0,0.0367,0.0367,1,0.03622,1.3252346769740508
Guyana,Cocoa beans,LaNina,0.0366,0.0,0.0,0.0366,0.0366,1,0.03622,1.0491441192711164
Guyana,Cocoa beans,Neutral,0.03622,3.3199999999999805e-07,0.0005761944116355156,0.0357,0.0371,5,0.03622,0.0
Guyana,"Coffee, green",ElNino,0.8322999999999999,0.0,0.0,0.8322999999999999,0.8322999999999999,1,0.7147,16.45445641527913
Guyana,"Coffee, green",LaNina,1.0246,0.0,0.0,1.0246,1.0246,1,0.7147,43.36085070659017
Guyana,"Coffee, green",Neutral,0.7147,0.018601075,0.13638575805413117,0.4816999999999999,0.8229,5,0.7147,0.0
Guyana,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",ElNino,5.604100000000001,0.0,0.0,5.604100000000001,5.604100000000001,1,6.362260000000001,-11.916520230232654
Guyana,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",LaNina,6.0794,0.0,0.0,6.0794,6.0794,1,6.362260000000001,-4.4459044427609244
Guyana,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Neutral,6.362260000000001,0.014428577999999902,0.12011901597998505,6.1656,6.4932,5,6.362260000000001,0.0
Guyana,Fruit Primary,ElNino,4.402399999999999,0.0,0.0,4.402399999999999,4.402399999999999,1,4.2081,4.617285710890883
Guyana,Fruit Primary,LaNina,4.1625,0.0,0.0,4.1625,4.1625,1,4.2081,-1.0836244385827407
Guyana,Fruit Primary,Neutral,4.2081,0.1322692150000004,0.3636883487273141,3.8991,4.8116,5,4.2081,0.0
Guyana,"Groundnuts, excluding shelled",ElNino,1.0,0.0,0.0,1.0,1.0,1,0.8166800000000001,22.44698045746191
Guyana,"Groundnuts, excluding shelled",LaNina,1.2,0.0,0.0,1.2,1.2,1,0.8166800000000001,46.936376548954286
Guyana,"Groundnuts, excluding shelled",Neutral,0.8166800000000001,0.04916166699999999,0.22172430403543944,0.6667000000000001,1.2,5,0.8166800000000001,0.0
Guyana,Maize (corn),ElNino,1.0087000000000002,0.0,0.0,1.0087000000000002,1.0087000000000002,1,0.9841799999999999,2.491414172204293
Guyana,Maize (corn),LaNina,1.1235,0.0,0.0,1.1235,1.1235,1,0.9841799999999999,14.155947082850698
Guyana,Maize (corn),Neutral,0.9841799999999999,0.0032366770000000007,0.05689180081523172,0.9214,1.0647,5,0.9841799999999999,0.0
Guyana,"Oilcrops, Cake Equivalent",ElNino,569.356,0.0,0.0,569.356,569.356,1,1015.0079400000001,-43.90625161020908
Guyana,"Oilcrops, Cake Equivalent",LaNina,580.568,0.0,0.0,580.568,580.568,1,1015.0079400000001,-42.80162970941883
Guyana,"Oilcrops, Cake Equivalent",Neutral,1015.0079400000001,109538.65877766805,330.9662502093953,704.232,1410.92,5,1015.0079400000001,0.0
Guyana,"Oilcrops, Oil Equivalent",ElNino,924.886,0.0,0.0,924.886,924.886,1,1649.1286,-43.91668424160493
Guyana,"Oilcrops, Oil Equivalent",LaNina,943.042,0.0,0.0,943.042,943.042,1,1649.1286,-42.81573917279707
Guyana,"Oilcrops, Oil Equivalent",Neutral,1649.1286,289305.3337342451,537.8711125671698,1143.996,2292.5333,5,1649.1286,0.0
Guyana,Oranges,ElNino,6.024100000000001,0.0,0.0,6.024100000000001,6.024100000000001,1,5.5195,9.142132439532581
Guyana,Oranges,LaNina,4.3118,0.0,0.0,4.3118,4.3118,1,5.5195,-21.880605127276024
Guyana,Oranges,Neutral,5.5195,0.8438323950000001,0.9186035026059938,3.9616,6.1753,5,5.5195,0.0
Guyana,"Other tropical fruits, n.e.c.",ElNino,3.4694000000000003,0.0,0.0,3.4694000000000003,3.4694000000000003,1,3.2898000000000005,5.459298437594982
Guyana,"Other tropical fruits, n.e.c.",LaNina,3.6327,0.0,0.0,3.6327,3.6327,1,3.2898000000000005,10.42312602589821
Guyana,"Other tropical fruits, n.e.c.",Neutral,3.2898000000000005,0.0354862150000001,0.1883778516705191,3.0612,3.551,5,3.2898000000000005,0.0
Guyana,"Other vegetables, fresh n.e.c.",ElNino,6.0345,0.0,0.0,6.0345,6.0345,1,5.9921,0.7075983378114628
Guyana,"Other vegetables, fresh n.e.c.",LaNina,6.0163,0.0,0.0,6.0163,6.0163,1,5.9921,0.40386508903390206
Guyana,"Other vegetables, fresh n.e.c.",Neutral,5.9921,0.00045829499999999057,0.02140782567193573,5.9615,6.0177,5,5.9921,0.0
Guyana,"Peas, dry",ElNino,0.7317,0.0,0.0,0.7317,0.7317,1,0.67574,8.281291621037678
Guyana,"Peas, dry",LaNina,0.5758,0.0,0.0,0.5758,0.5758,1,0.67574,-14.789712019415754
Guyana,"Peas, dry",Neutral,0.67574,0.0032582729999999995,0.057081284148133876,0.5786,0.7176,5,0.67574,0.0
Guyana,Pineapples,ElNino,14.9082,0.0,0.0,14.9082,14.9082,1,10.00288,49.0390767458972
Guyana,Pineapples,LaNina,14.413200000000002,0.0,0.0,14.413200000000002,14.413200000000002,1,10.00288,44.09050193544262
Guyana,Pineapples,Neutral,10.00288,3.6239380319999994,1.9036643695777886,9.0909,13.4065,5,10.00288,0.0
Guyana,Plantains and cooking bananas,ElNino,3.3611,0.0,0.0,3.3611,3.3611,1,3.28972,2.169789526160281
Guyana,Plantains and cooking bananas,LaNina,3.5034,0.0,0.0,3.5034,3.5034,1,3.28972,6.495385625524364
Guyana,Plantains and cooking bananas,Neutral,3.28972,0.4488515769999996,0.6699638624582669,2.907,4.4834,5,3.28972,0.0
Guyana,"Pulses, Total",ElNino,0.7317,0.0,0.0,0.7317,0.7317,1,0.67574,8.281291621037678
Guyana,"Pulses, Total",LaNina,0.5758,0.0,0.0,0.5758,0.5758,1,0.67574,-14.789712019415754
Guyana,"Pulses, Total",Neutral,0.67574,0.0032582729999999995,0.057081284148133876,0.5786,0.7176,5,0.67574,0.0
Guyana,Rice,ElNino,2.0649,0.0,0.0,2.0649,2.0649,1,2.06862,-0.1798300316152771
Guyana,Rice,LaNina,1.9059,0.0,0.0,1.9059,1.9059,1,2.06862,-7.866113640978052
Guyana,Rice,Neutral,2.06862,0.00808497699999998,0.08991650015430971,2.0179,2.2289,5,2.06862,0.0
Guyana,"Roots and Tubers, Total",ElNino,5.604100000000001,0.0,0.0,5.604100000000001,5.604100000000001,1,6.362260000000001,-11.916520230232654
Guyana,"Roots and Tubers, Total",LaNina,6.0794,0.0,0.0,6.0794,6.0794,1,6.362260000000001,-4.4459044427609244
Guyana,"Roots and Tubers, Total",Neutral,6.362260000000001,0.014428577999999902,0.12011901597998505,6.1656,6.4932,5,6.362260000000001,0.0
Guyana,Sugar Crops Primary,ElNino,79.8211,0.0,0.0,79.8211,79.8211,1,84.26584,-5.274664086894519
Guyana,Sugar Crops Primary,LaNina,82.0981,0.0,0.0,82.0981,82.0981,1,84.26584,-2.5725015023881506
Guyana,Sugar Crops Primary,Neutral,84.26584,24.728727538000005,4.972798763070953,78.8751,90.4765,5,84.26584,0.0
Guyana,Sugar cane,ElNino,79.8211,0.0,0.0,79.8211,79.8211,1,84.26584,-5.274664086894519
Guyana,Sugar cane,LaNina,82.0981,0.0,0.0,82.0981,82.0981,1,84.26584,-2.5725015023881506
Guyana,Sugar cane,Neutral,84.26584,24.728727538000005,4.972798763070953,78.8751,90.4765,5,84.26584,0.0
Guyana,Tomatoes,ElNino,3.9261,0.0,0.0,3.9261,3.9261,1,4.190440000000001,-6.308168115997381
Guyana,Tomatoes,LaNina,5.9619,0.0,0.0,5.9619,5.9619,1,4.190440000000001,42.273842365002224
Guyana,Tomatoes,Neutral,4.190440000000001,0.08125672300000003,0.28505564895297203,3.9214,4.5,5,4.190440000000001,0.0
Guyana,Unmanufactured tobacco,ElNino,0.8,0.0,0.0,0.8,0.8,1,0.7524,6.326422115895812
Guyana,Unmanufactured tobacco,LaNina,0.6093999999999999,0.0,0.0,0.6093999999999999,0.6093999999999999,1,0.7524,-19.005847953216378
Guyana,Unmanufactured tobacco,Neutral,0.7524,0.009311989999999997,0.09649865284033761,0.6667000000000001,0.9167,5,0.7524,0.0
Guyana,Vegetables Primary,ElNino,5.5831,0.0,0.0,5.5831,5.5831,1,5.75108,-2.920842693894017
Guyana,Vegetables Primary,LaNina,5.9876000000000005,0.0,0.0,5.9876000000000005,5.9876000000000005,1,5.75108,4.112618847242613
Guyana,Vegetables Primary,Neutral,5.75108,0.013268486999999964,0.1151889187378715,5.6173,5.8421,5,5.75108,0.0
Haiti,Bananas,ElNino,5.0,0.0,0.0,5.0,5.0,1,5.13044,-2.5424719907064524
Haiti,Bananas,LaNina,5.6,0.0,0.0,5.6,5.6,1,5.13044,9.152431370408767
Haiti,Bananas,Neutral,5.13044,0.08507296799999989,0.29167270698507236,5.0,5.6522,5,5.13044,0.0
Haiti,"Beans, dry",ElNino,0.4318999999999999,0.0,0.0,0.4318999999999999,0.4318999999999999,1,0.42451999999999995,1.7384339960425759
Haiti,"Beans, dry",LaNina,0.4421,0.0,0.0,0.4421,0.4421,1,0.42451999999999995,4.141147649109592
Haiti,"Beans, dry",Neutral,0.42451999999999995,2.2276999999999916e-05,0.004719851692585257,0.4211,0.4326,5,0.42451999999999995,0.0
Haiti,Cabbages,ElNino,6.0,0.0,0.0,6.0,6.0,1,6.033880000000001,-0.5614960854375757
Haiti,Cabbages,LaNina,6.0465,0.0,0.0,6.0465,6.0465,1,6.033880000000001,0.20915231990028282
Haiti,Cabbages,Neutral,6.033880000000001,0.0006917669999999935,0.026301463837588843,6.0,6.0606,5,6.033880000000001,0.0
Haiti,Cantaloupes and other melons,ElNino,11.62,0.0,0.0,11.62,11.62,1,11.25,3.288888888888882
Haiti,Cantaloupes and other melons,LaNina,11.75,0.0,0.0,11.75,11.75,1,11.25,4.444444444444445
Haiti,Cantaloupes and other melons,Neutral,11.25,0.24249999999999988,0.49244289008980513,10.5,11.65,5,11.25,0.0
Haiti,"Cassava, fresh",ElNino,4.0,0.0,0.0,4.0,4.0,1,4.0190399999999995,-0.47374497392410886
